ID;StartTime;Path
0;2017-03-14 17:08:00;A:B1:C:D1
1;2017-03-24 04:57:00;A:B1:C:D1
2;2017-01-28 20:55:00;A:B1:C:D1
3;2018-02-18 01:09:00;A:B1:C:D1
4;2017-08-19 12:09:00;A:B1:C:D1
5;2018-10-10 00:11:00;A:B1:C:D1
6;2017-05-24 19:41:00;A:B1:C:D1
7;2017-10-29 15:36:00;A:B1:C:D1
8;2017-08-07 12:53:00;A:B1:C:D1
9;2017-03-01 00:29:00;A:B1:C:D1
10;2017-06-05 05:37:00;A:B1:C:D1
11;2018-03-18 19:50:00;A:B1:C:D1
12;2017-03-07 13:06:00;A:B1:C:D1
13;2017-02-17 22:32:00;A:B1:C:D1
14;2017-11-08 20:10:00;A:B1:C:D1
15;2017-05-22 13:12:00;A:B1:C:D1
16;2017-01-30 15:01:00;A:B1:C:D1
17;2017-06-22 01:34:00;A:B1:C:D1
18;2017-09-14 05:43:00;A:B1:C:D1
19;2017-07-21 23:48:00;A:B1:C:D2
20;2017-04-09 01:54:00;A:B1:C:D1
21;2017-04-06 00:58:00;A:B1:C:D1
22;2018-11-04 04:54:00;A:B1:C:D1
23;2017-06-15 10:58:00;A:B1:C:D1
24;2017-02-14 23:51:00;A:B1:C:D1
25;2019-04-28 02:25:00;A:B1:C:D1
26;2017-02-04 02:20:00;A:B1:C:D1
27;2017-10-06 21:09:00;A:B1:C:D1
28;2017-10-26 11:33:00;A:B1:C:D1
29;2017-01-03 09:58:00;A:B1:C:D1
30;2017-01-04 17:41:00;A:B1:C:D1
31;2018-01-23 05:25:00;A:B1:C:D1
32;2017-12-05 01:06:00;A:B1:C:D1
33;2017-08-03 15:40:00;A:B1:C:D1
34;2017-03-25 02:22:00;A:B1:C:D1
35;2017-08-25 01:11:00;A:B1:C:D1
36;2017-03-16 02:41:00;A:B1:C:D1
37;2018-02-16 14:52:00;A:B1:C:D1
38;2017-03-16 03:09:00;A:B1:C:D1
39;2017-09-10 17:23:00;A:B1:C:D1
40;2017-01-05 01:27:00;A:B1:C:D1
41;2017-02-19 11:22:00;A:B1:C:D1
42;2017-10-30 02:10:00;A:B1:C:D1
43;2017-01-28 20:20:00;A:B1:C:D1
44;2017-01-21 04:04:00;A:B1:C:D1
45;2017-01-16 19:20:00;A:B1:C:D1
46;2017-03-05 15:01:00;A:B1:C:D1
47;2017-05-18 14:48:00;A:B1:C:D1
48;2018-03-14 09:55:00;A:B1:C:D1
49;2017-09-14 07:02:00;A:B1:C:D1
50;2017-08-22 16:07:00;A:B1:C:D1
51;2017-01-24 23:21:00;A:B1:C:D1
52;2017-01-29 10:16:00;A:B1:C:D1
53;2017-09-10 00:22:00;A:B1:C:D1
54;2017-09-27 17:33:00;A:B1:C:D1
55;2017-03-04 11:56:00;A:B1:C:D1
56;2018-11-04 21:42:00;A:B1:C:D1
57;2017-07-09 15:18:00;A:B1:C:D1
58;2017-06-23 12:54:00;A:B1:C:D1
59;2018-08-11 22:31:00;A:B1:C:D1
60;2017-03-01 17:17:00;A:B1:C:D1
61;2017-02-19 16:33:00;A:B2:C:D1
62;2017-07-25 20:36:00;A:B1:C:D1
63;2017-02-14 22:07:00;A:B1:C:D1
64;2017-02-11 00:26:00;A:B1:C:D1
65;2017-11-20 17:43:00;A:B1:C:D1
66;2017-04-26 18:28:00;A:B1:C:D1
67;2017-07-28 05:20:00;A:B1:C:D1
68;2018-01-16 18:29:00;A:B1:C:D1
69;2017-04-16 22:28:00;A:B1:C:D1
70;2020-03-11 14:06:00;A:B1:C:D1
71;2017-04-22 13:01:00;A:B1:C:D1
72;2018-07-31 12:26:00;A:B1:C:D1
73;2017-06-17 13:28:00;A:B1:C:D1
74;2017-01-19 05:08:00;A:B1:C:D1
75;2017-07-28 06:45:00;A:B1:C:D1
76;2017-05-25 09:31:00;A:B1:C:D1
77;2018-04-04 03:24:00;A:B1:C:D1
78;2017-01-13 15:35:00;A:B1:C:D1
79;2017-01-18 20:21:00;A:B1:C:D1
80;2017-02-11 02:51:00;A:B1:C:D1
81;2017-10-11 16:06:00;A:B1:C:D1
82;2017-06-16 03:51:00;A:B1:C:D1
83;2018-10-07 12:41:00;A:B1:C:D1
84;2017-03-29 23:39:00;A:B1:C:D1
85;2018-06-05 11:36:00;A:B1:C:D1
86;2017-11-23 20:22:00;A:B1:C:D1
87;2017-05-08 05:02:00;A:B1:C:D1
88;2018-05-06 15:07:00;A:B1:C:D1
89;2017-06-26 15:23:00;A:B1:C:D1
90;2017-01-07 07:22:00;A:B1:C:D1
91;2017-01-02 08:14:00;A:B1:C:D1
92;2017-04-18 11:56:00;A:B2:C:D1
93;2017-08-22 23:36:00;A:B1:C:D1
94;2017-04-13 18:17:00;A:B1:C:D1
95;2017-02-17 22:02:00;A:B1:C:D1
96;2017-01-20 01:53:00;A:B1:C:D1
97;2017-03-05 18:40:00;A:B1:C:D1
98;2017-01-24 06:14:00;A:B1:C:D1
99;2017-07-29 08:03:00;A:B2:C:D1
100;2017-01-12 05:30:00;A:B1:C:D1
101;2017-10-30 02:03:00;A:B1:C:D1
102;2017-05-02 23:19:00;A:B1:C:D1
103;2017-12-04 21:35:00;A:B1:C:D1
104;2017-06-06 22:53:00;A:B1:C:D1
105;2017-03-31 10:50:00;A:B1:C:D1
106;2017-01-02 06:54:00;A:B1:C:D1
107;2017-05-13 16:55:00;A:B1:C:D1
108;2017-02-20 10:59:00;A:B1:C:D1
109;2017-02-04 14:48:00;A:B1:C:D1
110;2017-08-21 05:57:00;A:B1:C:D1
111;2017-01-26 05:53:00;A:B1:C:D1
112;2017-02-06 20:22:00;A:B1:C:D1
113;2017-04-17 10:37:00;A:B1:C:D1
114;2017-01-11 23:48:00;A:B1:C:D1
115;2017-02-19 21:10:00;A:B1:C:D1
116;2017-09-22 17:32:00;A:B1:C:D1
117;2017-12-02 16:36:00;A:B1:C:D1
118;2017-07-13 21:21:00;A:B1:C:D1
119;2017-04-09 22:08:00;A:B1:C:D1
120;2017-03-31 19:47:00;A:B1:C:D1
121;2017-05-26 13:46:00;A:B1:C:D1
122;2017-03-21 04:47:00;A:B1:C:D1
123;2017-05-25 02:57:00;A:B1:C:D1
124;2017-01-19 05:43:00;A:B1:C:D1
125;2017-01-06 23:07:00;A:B1:C:D1
126;2018-01-10 22:45:00;A:B1:C:D1
127;2017-01-07 07:56:00;A:B1:C:D1
128;2017-01-24 08:27:00;A:B1:C:D1
129;2018-03-15 12:47:00;A:B1:C:D1
130;2017-07-12 15:31:00;A:B1:C:D1
131;2017-03-27 09:09:00;A:B1:C:D1
132;2017-08-01 04:37:00;A:B1:C:D1
133;2017-08-08 21:43:00;A:B1:C:D1
134;2017-01-01 02:20:00;A:B1:C:D1
135;2017-06-19 13:29:00;A:B1:C:D1
136;2018-04-12 17:27:00;A:B1:C:D1
137;2017-01-28 21:22:00;A:B1:C:D1
138;2017-01-11 20:24:00;A:B1:C:D1
139;2017-05-06 07:54:00;A:B1:C:D1
140;2017-04-23 23:33:00;A:B1:C:D1
141;2017-05-22 14:36:00;A:B1:C:D1
142;2018-02-25 03:59:00;A:B1:C:D1
143;2017-02-17 00:40:00;A:B1:C:D1
144;2017-12-01 07:06:00;A:B1:C:D1
145;2017-03-08 01:05:00;A:B1:C:D1
146;2017-05-18 23:14:00;A:B1:C:D1
147;2017-01-24 19:52:00;A:B1:C:D1
148;2019-03-01 02:02:00;A:B1:C:D1
149;2017-11-14 09:51:00;A:B1:C:D1
150;2017-07-22 04:05:00;A:B1:C:D1
151;2017-01-15 04:06:00;A:B1:C:D1
152;2017-02-22 20:10:00;A:B1:C:D1
153;2017-06-13 23:38:00;A:B1:C:D1
154;2017-03-09 18:33:00;A:B1:C:D1
155;2017-02-09 11:48:00;A:B1:C:D1
156;2017-08-04 08:01:00;A:B1:C:D1
157;2017-03-10 00:45:00;A:B1:C:D1
158;2017-07-17 21:27:00;A:B1:C:D1
159;2017-03-06 02:41:00;A:B1:C:D1
160;2018-08-27 14:49:00;A:B1:C:D1
161;2020-03-24 05:16:00;A:B1:C:D1
162;2017-01-19 11:09:00;A:B1:C:D1
163;2017-06-05 22:38:00;A:B1:C:D1
164;2018-08-15 05:38:00;A:B1:C:D1
165;2017-05-19 06:48:00;A:B1:C:D1
166;2017-06-29 04:24:00;A:B1:C:D1
167;2017-01-22 13:48:00;A:B1:C:D1
168;2017-03-16 07:30:00;A:B1:C:D1
169;2017-02-28 19:24:00;A:B1:C:D1
170;2017-09-12 10:18:00;A:B1:C:D1
171;2018-05-26 04:48:00;A:B1:C:D1
172;2017-04-01 02:32:00;A:B1:C:D1
173;2017-04-04 14:38:00;A:B1:C:D1
